Year,State,TAVG,TMIN,TMAX,Median_Income,Date,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,Astronomical Low Tide,Avalanche,Blizzard,Coastal Flood,Cold/Wind Chill,Debris Flow,Dense Fog,Dense Smoke,Drought,Dust Devil,Dust Storm,Excessive Heat,Extreme Cold/Wind Chill,Flash Flood,Flood,Freezing Fog,Frost/Freeze,Funnel Cloud,HAIL FLOODING,HAIL/ICY ROADS,Hail,Heat,Heavy Rain,Heavy Snow,High Surf,High Wind,Hurricane,Hurricane (Typhoon),Ice Storm,Lake-Effect Snow,Lakeshore Flood,Landslide,Lightning,Marine Dense Fog,Marine Hail,Marine High Wind,Marine Hurricane/Typhoon,Marine Lightning,Marine Strong Wind,Marine Thunderstorm Wind,Marine Tropical Depression,Marine Tropical Storm,Rip Current,Seiche,Sleet,Sneakerwave,Storm Surge/Tide,Strong Wind,THUNDERSTORM WIND/ TREE,THUNDERSTORM WIND/ TREES,THUNDERSTORM WINDS FUNNEL CLOU,THUNDERSTORM WINDS HEAVY RAIN,THUNDERSTORM WINDS LIGHTNING,THUNDERSTORM WINDS/ FLOOD,THUNDERSTORM WINDS/FLASH FLOOD,THUNDERSTORM WINDS/FLOODING,THUNDERSTORM WINDS/HEAVY RAIN,TORNADO/WATERSPOUT,Thunderstorm Wind,Tornado,Tropical Depression,Tropical Storm,Tsunami,Volcanic Ashfall,Waterspout,Wildfire,Winter Storm,Winter Weather,PHYSHLTH,MENTHLTH,State_Abbrev,Population,Gas_Per_Gallon,violent_crime,homicide,rape_legacy,robbery,aggravated_assault,property_crime,burglary,larceny,motor_vehicle_theft,SPI
2002,California,58.849999999999994,45.70833333333334,71.95833333333333,47437.0,2002-01-01,19.0,0.0,0.0,0.0,16510000.0,10550000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.814432989690722,9.7766323024055,CA,34871843.0,1.384637142857143,208388.0,2395.0,10198.0,64968.0,130827.0,1176484.0,238428.0,715692.0,222364.0,-0.278132183908046
2002,Colorado,46.083333333333336,31.599999999999998,60.533333333333324,48294.0,2002-01-01,1.0,0.0,0.0,0.0,32000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,,,CO,4490406.0,1.4131735714285716,15882.0,179.0,2066.0,3579.0,10058.0,180054.0,31678.0,125193.0,23183.0,-0.6345052083333333
2002,Connecticut,50.46666666666666,40.16666666666667,60.72499999999999,53387.0,2002-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CT,3458749.0,1.4144142857142858,10807.0,84.0,740.0,4069.0,5914.0,93426.0,17111.0,64735.0,11580.0,0.05635416666666665
2002,Delaware,57.15,46.883333333333326,67.4,49650.0,2002-01-01,0.0,0.0,1.0,0.0,315000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,,DE,806169.0,1.3424528571428571,4836.0,26.0,358.0,1154.0,3298.0,26967.0,5355.0,18555.0,3057.0,0.06833333333333338
2002,Florida,71.29166666666667,60.791666666666664,81.81666666666668,38024.0,2002-01-01,19.0,0.0,1.0,0.0,822000.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,3.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,FL,16689370.0,1.2531214285714287,128721.0,911.0,6753.0,32581.0,88476.0,777236.0,177242.0,511478.0,88516.0,-1.290012437810945
2002,Georgia,64.35833333333333,52.916666666666664,75.75833333333334,42939.0,2002-01-01,3.0,0.0,0.0,0.0,22639500.0,4605000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,GA,8508256.0,1.1600678571428569,39271.0,606.0,2108.0,13432.0,23125.0,346559.0,73932.0,234591.0,38036.0,0.046242138364779896
2002,Idaho,42.958333333333336,30.974999999999998,54.96666666666667,37715.0,2002-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.405475880052153,10.967405475880053,ID,1340372.0,1.384637142857143,3419.0,36.0,497.0,240.0,2646.0,39128.0,7441.0,29060.0,2627.0,-0.32892045454545454
2002,Illinois,53.241666666666674,43.05833333333334,63.4,42710.0,2002-01-01,0.0,0.0,0.0,0.0,300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.76943005181347,10.678756476683937,IL,12525556.0,1.3722299999999998,75759.0,961.0,4370.0,25314.0,45114.0,430479.0,81440.0,304227.0,44812.0,0.045669934640522825
2002,Indiana,53.116666666666674,42.99166666666667,63.20000000000001,41047.0,2002-01-01,32.0,0.0,0.0,0.0,66550000.0,170000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,IN,6155967.0,1.2704914285714286,22001.0,362.0,1843.0,6612.0,13184.0,208965.0,42605.0,146073.0,20287.0,0.14038043478260867
2002,Iowa,49.166666666666664,38.38333333333333,59.94166666666666,41049.0,2002-01-01,0.0,0.0,0.0,0.0,6553300.0,70967750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.119733924611973,10.764966740576495,IA,2934234.0,1.3015092857142858,8388.0,44.0,797.0,1169.0,6378.0,92877.0,18643.0,68411.0,5823.0,-0.3481397306397307
2002,Kansas,55.18333333333333,42.30833333333334,68.03333333333335,42619.0,2002-01-01,1.0,0.0,0.0,0.0,2870000.0,36750000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,8.361247947454844,10.886699507389162,KS,2713535.0,1.3300457142857145,10229.0,78.0,1035.0,2165.0,6951.0,100768.0,19679.0,73877.0,7212.0,-0.28562698412698406
2002,Kentucky,56.833333333333336,46.10833333333334,67.575,36762.0,2002-01-01,4.0,0.0,1.0,0.0,46640900.0,4510000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,20.0,0.0,0.0,1.0,0.0,0.0,139.0,0.0,5.0,28.0,0.0,4.0,0.0,0.0,26.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,17.388576779026216,19.73970037453184,KY,4089875.0,1.3002685714285716,11101.0,191.0,1087.0,3131.0,6692.0,108590.0,26891.0,72378.0,9321.0,0.24412499999999993
2002,Louisiana,66.64166666666667,56.55833333333334,76.71666666666668,34008.0,2002-01-01,3.0,0.0,0.0,0.0,367030000.0,171700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LA,4497267.0,1.2841392857142857,29690.0,593.0,1529.0,7123.0,20445.0,198838.0,45350.0,133302.0,20186.0,0.22250000000000003
2002,Maine,41.699999999999996,31.633333333333336,51.75833333333333,36853.0,2002-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ME,1295960.0,1.3945628571428572,1396.0,14.0,377.0,270.0,735.0,32985.0,6965.0,24591.0,1429.0,0.025677083333333323
2002,Maryland,56.291666666666664,45.81666666666666,66.75833333333333,56407.0,2002-01-01,0.0,0.0,0.0,0.0,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,,,MD,5440389.0,1.358582142857143,42015.0,513.0,1370.0,13417.0,26715.0,217105.0,39765.0,143320.0,34020.0,-0.07149305555555559
2002,Massachusetts,49.34166666666666,39.14166666666666,59.50833333333333,49855.0,2002-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MA,6417206.0,1.3759521428571428,31137.0,173.0,1777.0,7169.0,22018.0,167753.0,33243.0,107922.0,26588.0,0.1355952380952381
2002,Michigan,45.74166666666667,36.01666666666666,55.43333333333333,42715.0,2002-01-01,3.0,0.0,0.0,0.0,1429000.0,339000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,MI,10015710.0,1.3176385714285714,54306.0,678.0,5364.0,11847.0,36417.0,335060.0,70970.0,214367.0,49723.0,-0.10011044176706828
2002,Minnesota,42.041666666666664,31.991666666666664,52.12500000000001,54622.0,2002-01-01,0.0,0.0,0.0,0.0,3104500.0,38512000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.488111888111888,9.657342657342655,MN,5018935.0,1.3945628571428572,13428.0,112.0,2273.0,3937.0,7106.0,164026.0,28034.0,122150.0,13842.0,-0.03504789272030664
2002,Mississippi,63.98333333333334,53.150000000000006,74.81666666666668,30882.0,2002-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MS,2858681.0,1.3064721428571429,9858.0,264.0,1127.0,3356.0,5111.0,109584.0,29593.0,70468.0,9523.0,0.36860772357723587
2002,Missouri,55.31666666666667,44.26666666666665,66.36666666666666,42776.0,2002-01-01,26.0,0.0,3.0,0.0,1756000.0,508000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.481333333333335,13.553333333333333,MO,5674825.0,1.2804171428571431,30557.0,331.0,1465.0,7024.0,21737.0,230520.0,42721.0,159921.0,27878.0,-0.07684057971014492
2002,Montana,41.44166666666667,29.29166666666667,53.574999999999996,34835.0,2002-01-01,0.0,0.0,0.0,0.0,2120000.0,175000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,MT,911667.0,1.411932857142857,3197.0,16.0,237.0,283.0,2661.0,28751.0,3289.0,23679.0,1783.0,-0.1325
2002,Nebraska,50.00833333333333,36.875,63.13333333333335,42796.0,2002-01-01,22.0,0.0,1.0,0.0,106013000.0,42718000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,322.0,0.0,6.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,,,NE,1728292.0,1.3498971428571431,5428.0,48.0,464.0,1359.0,3557.0,68178.0,10329.0,51440.0,6409.0,-0.5689784946236559
2002,Nevada,50.800000000000004,36.525,65.08333333333333,44958.0,2002-01-01,0.0,0.0,0.0,0.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,NV,2173791.0,1.4491542857142856,13856.0,181.0,928.0,5118.0,7629.0,83896.0,18951.0,47459.0,17486.0,-0.34470588235294125
2002,New Hampshire,44.53333333333333,33.825,55.208333333333336,55321.0,2002-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,1269089.0,1.3598228571428574,2056.0,12.0,446.0,413.0,1185.0,26250.0,4838.0,19468.0,1944.0,0.03625
2002,New Jersey,54.30833333333334,43.958333333333336,64.66666666666667,54568.0,2002-01-01,6.0,0.0,4.0,0.0,192000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,9.412903225806453,10.427956989247313,NJ,8552643.0,1.2729728571428571,32252.0,339.0,1365.0,13955.0,16593.0,227715.0,43899.0,148061.0,35755.0,-0.037579365079365
2002,New Mexico,54.383333333333326,39.074999999999996,69.69166666666666,35457.0,2002-01-01,0.0,0.0,0.0,0.0,1264000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.040178571428573,11.653273809523812,NM,1855309.0,1.3511378571428574,13719.0,152.0,1027.0,2206.0,10334.0,80477.0,19634.0,53406.0,7437.0,-0.20035353535353537
2002,New York,46.833333333333336,36.90833333333334,56.74166666666667,41966.0,2002-01-01,1.0,0.0,0.0,0.0,1080000.0,66000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.00453172205438,10.332326283987916,NY,19137800.0,1.3548600000000002,95030.0,909.0,3885.0,36653.0,53583.0,442091.0,76700.0,318025.0,47366.0,0.16364247311827956
2002,North Carolina,59.975,48.833333333333336,71.11666666666666,36515.0,2002-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.159912376779847,13.240963855421686,NC,8326201.0,1.3139164285714289,39118.0,548.0,2196.0,12205.0,24169.0,353708.0,99535.0,229307.0,24866.0,-0.03855000000000001
2002,North Dakota,40.99999999999999,29.683333333333337,52.30833333333333,36200.0,2002-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ND,638168.0,1.40697,496.0,5.0,163.0,58.0,270.0,14762.0,2243.0,11501.0,1018.0,-0.21926100628930822
2002,Ohio,52.53333333333333,42.5,62.56666666666666,42684.0,2002-01-01,0.0,0.0,0.0,0.0,10000.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,OH,11407889.0,1.3523785714285717,40128.0,526.0,4809.0,17871.0,16922.0,428976.0,99164.0,287045.0,42767.0,0.0421590909090909
2002,Oklahoma,59.41666666666668,47.708333333333336,71.13333333333334,36458.0,2002-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,3489080.0,1.2394735714285716,17587.0,163.0,1573.0,2966.0,12885.0,148128.0,35171.0,100185.0,12772.0,0.15667748917748917
2002,Oregon,47.708333333333336,35.59166666666666,59.816666666666656,41802.0,2002-01-01,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.389863547758283,10.787524366471734,OR,3513424.0,1.419377142857143,10298.0,72.0,1238.0,2742.0,6246.0,161145.0,25696.0,118925.0,16524.0,-0.39773148148148146
2002,Pennsylvania,50.300000000000004,39.833333333333336,60.74166666666667,42498.0,2002-01-01,6.0,0.0,3.0,0.0,210000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,,,PA,12331031.0,1.3312864285714288,49578.0,624.0,3731.0,17163.0,28060.0,300868.0,55610.0,212441.0,32817.0,0.04263681592039805
2002,Rhode Island,51.15833333333334,41.65,60.67499999999999,42417.0,2002-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.476112026359145,11.86161449752883,RI,1065995.0,1.4355064285714287,3051.0,41.0,395.0,916.0,1699.0,35342.0,6415.0,24051.0,4876.0,0.06699999999999998
2002,South Carolina,63.699999999999996,52.324999999999996,75.05833333333334,37812.0,2002-01-01,1.0,0.0,0.0,0.0,69000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.968436154949785,12.352941176470587,SC,4107795.0,1.2605657142857143,33761.0,298.0,1959.0,5774.0,25730.0,183808.0,43745.0,123196.0,16867.0,-0.034275362318840506
2002,South Dakota,46.24166666666665,33.800000000000004,58.64166666666666,37873.0,2002-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SD,760020.0,1.3871185714285714,1350.0,11.0,361.0,117.0,861.0,15992.0,3034.0,12139.0,819.0,-0.4127651515151516
2002,Tennessee,58.724999999999994,47.84166666666667,69.56666666666668,37030.0,2002-01-01,3.0,0.0,0.0,0.0,176000.0,105000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,TN,5795918.0,1.2816578571428572,41562.0,420.0,2290.0,9413.0,29439.0,249399.0,61248.0,161610.0,26541.0,0.2205877192982456
