State,Year,Month,SPI
IA,2009,1,-0.2860606060606061
IA,2009,2,-0.26080808080808077
IA,2009,3,0.8584848484848486
IA,2009,4,0.39929292929292926
IA,2009,5,-0.15707070707070706
IA,2009,6,0.3381818181818182
IA,2009,7,0.44303030303030305
IA,2009,8,0.7466666666666669
IA,2009,9,-0.9156565656565657
IA,2009,10,2.163131313131313
IA,2009,11,-0.2443434343434344
IA,2009,12,1.5449494949494955
IA,2010,1,0.6719191919191921
IA,2010,2,0.07808080808080807
IA,2010,3,-0.05454545454545453
IA,2010,4,0.4797979797979798
IA,2010,5,0.08262626262626255
IA,2010,6,1.9892929292929296
IA,2010,7,1.558989898989899
IA,2010,8,0.46969696969696983
IA,2010,9,0.871010101010101
IA,2010,10,-1.0168686868686871
IA,2010,11,0.15262626262626264
IA,2010,12,0.13464646464646465
IA,2011,1,0.2023232323232324
IA,2011,2,0.6013131313131309
IA,2011,3,-0.28474747474747475
IA,2011,4,0.5483838383838384
IA,2011,5,0.5163636363636364
IA,2011,6,0.6802020202020204
IA,2011,7,-0.19777777777777772
IA,2011,8,-0.4652525252525252
IA,2011,9,-0.956969696969697
IA,2011,10,-1.2168686868686864
IA,2011,11,0.27353535353535346
IA,2011,12,1.1209090909090906
IA,2012,1,-0.5336363636363636
IA,2012,2,0.9387878787878787
IA,2012,3,0.11000000000000003
IA,2012,4,0.6082828282828283
IA,2012,5,-0.26575757575757575
IA,2012,6,-0.8691919191919192
IA,2012,7,-1.6603030303030304
IA,2012,8,-0.3777777777777778
IA,2012,9,-0.9913131313131316
IA,2012,10,0.5438383838383837
IA,2012,11,-0.3737373737373738
IA,2012,12,0.6073737373737376
IA,2013,1,0.03323232323232324
IA,2013,2,0.44262626262626287
IA,2013,3,0.29101010101010094
IA,2013,4,1.7859595959595957
IA,2013,5,1.8421212121212123
IA,2013,6,0.16464646464646462
IA,2013,7,-1.1551515151515155
IA,2013,8,-1.561313131313131
IA,2013,9,-0.7722222222222221
IA,2013,10,0.41969696969696996
IA,2013,11,0.09272727272727276
IA,2013,12,-0.7230303030303029
IA,2014,1,-0.9050505050505047
IA,2014,2,0.7510101010101012
IA,2014,3,-1.1046464646464647
IA,2014,4,0.9413131313131314
IA,2014,5,-0.5356565656565658
IA,2014,6,1.783838383838383
IA,2014,7,-0.20656565656565656
IA,2014,8,0.8572727272727272
IA,2014,9,0.4807070707070707
IA,2014,10,0.6449494949494948
IA,2014,11,-0.7002020202020199
IA,2014,12,0.09656565656565659
IA,2015,1,-0.6308080808080806
IA,2015,2,0.2798989898989899
IA,2015,3,-1.477777777777777
IA,2015,4,0.25525252525252523
IA,2015,5,0.5511111111111112
IA,2015,6,0.72989898989899
IA,2015,7,0.6961616161616162
IA,2015,8,0.6601010101010103
IA,2015,9,0.38727272727272705
IA,2015,10,-0.28848484848484846
IA,2015,11,1.542929292929293
IA,2015,12,2.81868686868687
IA,2016,1,-0.4
IA,2016,2,0.007474747474747461
IA,2016,3,0.4671717171717172
IA,2016,4,0.05767676767676766
IA,2016,5,0.2292929292929293
IA,2016,6,-0.5144444444444445
IA,2016,7,0.9281818181818179
IA,2016,8,0.967070707070707
IA,2016,9,1.0069696969696966
IA,2016,10,-0.06606060606060606
IA,2016,11,-0.08252525252525253
IA,2016,12,0.5914141414141413
ID,1994,1,-0.7068181818181819
ID,1994,2,0.35977272727272724
ID,1994,3,-2.1125000000000003
ID,1994,4,0.14909090909090914
ID,1994,5,0.056590909090909094
ID,1994,6,-0.7368181818181815
ID,1994,7,-0.42909090909090924
ID,1994,8,-0.4865909090909091
ID,1994,9,-0.3463636363636363
ID,1994,10,0.7043181818181817
ID,1994,11,0.6413636363636365
ID,1994,12,0.09795454545454549
ID,1995,1,0.6786363636363635
ID,1995,2,-0.5902272727272729
ID,1995,3,1.3627272727272723
ID,1995,4,0.4002272727272727
ID,1995,5,0.8034090909090906
ID,1995,6,1.258409090909091
ID,1995,7,0.8106818181818184
ID,1995,8,0.06113636363636365
ID,1995,9,-0.2975
ID,1995,10,-0.030227272727272735
ID,1995,11,0.6415909090909092
ID,1995,12,0.8445454545454545
ID,1996,1,0.7868181818181817
ID,1996,2,0.38636363636363646
ID,1996,3,0.12909090909090912
ID,1996,4,0.9277272727272728
ID,1996,5,1.280227272727273
ID,1996,6,-0.954545454545454
ID,1996,7,-0.1665909090909091
ID,1996,8,-0.7784090909090913
ID,1996,9,0.007727272727272721
ID,1996,10,0.22090909090909092
ID,1996,11,0.7831818181818179
ID,1996,12,2.3527272727272734
ID,1997,1,1.0904545454545456
ID,1997,2,-0.9193181818181816
ID,1997,3,0.026363636363636367
ID,1997,4,0.7118181818181818
ID,1997,5,-0.20022727272727273
ID,1997,6,0.44727272727272743
ID,1997,7,1.3534090909090908
ID,1997,8,0.6197727272727275
ID,1997,9,0.7527272727272725
ID,1997,10,0.35068181818181815
ID,1997,11,-0.5645454545454546
ID,1997,12,-0.9113636363636366
ID,1998,1,0.9743181818181817
ID,1998,2,0.12363636363636371
ID,1998,3,0.17409090909090907
ID,1998,4,-0.12204545454545457
ID,1998,5,1.8247727272727277
ID,1998,6,0.8525000000000001
ID,1998,7,0.5659090909090909
ID,1998,8,-0.4443181818181819
ID,1998,9,0.888181818181818
ID,1998,10,-0.7368181818181818
ID,1998,11,0.6838636363636366
ID,1998,12,0.057499999999999975
ID,1999,1,0.5231818181818182
ID,1999,2,1.4404545454545448
ID,1999,3,-0.645909090909091
ID,1999,4,-0.07181818181818182
ID,1999,5,0.27068181818181813
ID,1999,6,0.24386363636363642
ID,1999,7,-1.0002272727272727
ID,1999,8,0.5459090909090909
ID,1999,9,-1.4081818181818182
ID,1999,10,-0.6574999999999999
ID,1999,11,-0.6140909090909094
ID,1999,12,-0.27818181818181814
ID,2000,1,0.4931818181818182
ID,2000,2,0.8675
ID,2000,3,-0.0756818181818182
ID,2000,4,-0.33045454545454545
ID,2000,5,0.032045454545454564
ID,2000,6,-0.9286363636363638
ID,2000,7,-0.6911363636363634
ID,2000,8,-0.635909090909091
ID,2000,9,0.4436363636363636
ID,2000,10,0.9215909090909093
ID,2000,11,-0.739772727272727
ID,2000,12,-0.7375
ID,2001,1,-0.9377272727272725
ID,2001,2,-0.820681818181818
ID,2001,3,-0.5972727272727275
ID,2001,4,0.40772727272727266
ID,2001,5,-1.2006818181818182
ID,2001,6,-0.39522727272727265
ID,2001,7,0.5211363636363636
ID,2001,8,-1.011590909090909
ID,2001,9,-0.35045454545454546
ID,2001,10,0.18818181818181812
ID,2001,11,0.285
ID,2001,12,0.5943181818181817
ID,2002,1,-0.03636363636363636
ID,2002,2,-1.117272727272727
ID,2002,3,0.031363636363636364
ID,2002,4,0.16136363636363635
ID,2002,5,-0.6461363636363635
ID,2002,6,-0.3184090909090909
ID,2002,7,-0.3640909090909092
ID,2002,8,-0.5018181818181818
ID,2002,9,0.14818181818181816
ID,2002,10,-0.8740909090909091
ID,2002,11,-0.6209090909090911
ID,2002,12,0.1911363636363637
ID,2003,1,-0.12136363636363638
ID,2003,2,-0.2597727272727272
ID,2003,3,0.47454545454545466
ID,2003,4,0.6268181818181817
ID,2003,5,0.06818181818181819
ID,2003,6,-1.1024999999999998
ID,2003,7,-0.8231818181818178
ID,2003,8,0.40454545454545465
ID,2003,9,-0.3952272727272728
ID,2003,10,-1.0888636363636368
ID,2003,11,-0.12454545454545453
ID,2003,12,0.7352272727272726
ID,2004,1,0.06227272727272728
ID,2004,2,0.30113636363636365
ID,2004,3,-1.2420454545454545
ID,2004,4,-0.38272727272727275
ID,2004,5,0.8781818181818184
ID,2004,6,-0.1688636363636364
ID,2004,7,0.3656818181818183
ID,2004,8,1.1513636363636364
ID,2004,9,0.39204545454545453
ID,2004,10,0.8793181818181818
ID,2004,11,-0.9377272727272729
ID,2004,12,-0.04863636363636364
ID,2005,1,-0.5981818181818184
ID,2005,2,-1.2920454545454545
ID,2005,3,0.2686363636363636
ID,2005,4,0.5131818181818182
ID,2005,5,1.5277272727272724
ID,2005,6,0.6672727272727272
ID,2005,7,-0.630681818181818
ID,2005,8,-0.2888636363636363
ID,2005,9,-0.15636363636363637
ID,2005,10,0.23750000000000007
ID,2005,11,0.2368181818181819
ID,2005,12,1.2088636363636367
ID,2006,1,1.2188636363636363
ID,2006,2,-0.49954545454545446
ID,2006,3,0.6050000000000002
ID,2006,4,1.247045454545455
ID,2006,5,-0.32909090909090916
ID,2006,6,0.1875
ID,2006,7,-0.4234090909090908
ID,2006,8,-0.5745454545454547
ID,2006,9,0.2811363636363636
ID,2006,10,0.06431818181818182
ID,2006,11,0.7022727272727272
ID,2006,12,0.1565909090909091
ID,2007,1,-1.4559090909090913
ID,2007,2,0.2393181818181818
ID,2007,3,-0.8725
ID,2007,4,-0.1659090909090909
ID,2007,5,-1.0831818181818185
ID,2007,6,-0.2736363636363636
ID,2007,7,-0.6090909090909091
ID,2007,8,-0.23977272727272728
ID,2007,9,0.2715909090909091
ID,2007,10,0.7990909090909092
ID,2007,11,-0.5284090909090907
ID,2007,12,0.4686363636363637
ID,2008,1,0.36727272727272736
ID,2008,2,0.014772727272727276
ID,2008,3,-0.0359090909090909
ID,2008,4,-1.010909090909091
ID,2008,5,-0.11636363636363635
ID,2008,6,-0.23681818181818182
ID,2008,7,-0.7436363636363637
ID,2008,8,-0.1579545454545455
ID,2008,9,-0.28181818181818175
ID,2008,10,-0.43250000000000005
ID,2008,11,0.32795454545454544
ID,2008,12,0.7343181818181819
ID,2009,1,-0.16272727272727272
ID,2009,2,-0.5615909090909091
ID,2009,3,0.5481818181818182
ID,2009,4,0.16795454545454544
ID,2009,5,-0.007272727272727264
ID,2009,6,1.3700000000000006
ID,2009,7,-0.03477272727272727
ID,2009,8,0.7693181818181816
ID,2009,9,-0.9127272727272729
ID,2009,10,0.7047727272727272
ID,2009,11,-1.0793181818181816
ID,2009,12,-0.5052272727272725
ID,2010,1,0.13727272727272724
ID,2010,2,-0.8577272727272728
ID,2010,3,-0.37500000000000006
ID,2010,4,0.9340909090909094
ID,2010,5,0.4970454545454544
ID,2010,6,1.1075
ID,2010,7,-0.3177272727272728
ID,2010,8,0.21568181818181814
ID,2010,9,-0.3486363636363637
ID,2010,10,0.7538636363636364
ID,2010,11,0.6222727272727272
ID,2010,12,1.1938636363636361
ID,2011,1,-0.1863636363636364
ID,2011,2,-0.33704545454545454
ID,2011,3,1.2197727272727275
ID,2011,4,1.0202272727272728
ID,2011,5,0.9895454545454547
ID,2011,6,0.21363636363636368
ID,2011,7,-0.2602272727272727
ID,2011,8,-0.3290909090909091
ID,2011,9,-0.7634090909090908
ID,2011,10,0.8622727272727274
ID,2011,11,-0.4181818181818182
ID,2011,12,-1.1765909090909092
ID,2012,1,0.5397727272727273
ID,2012,2,-0.5515909090909091
ID,2012,3,1.1038636363636365
ID,2012,4,0.19659090909090907
ID,2012,5,-0.09954545454545455
ID,2012,6,-0.48272727272727267
ID,2012,7,0.34772727272727283
ID,2012,8,-0.6911363636363637
ID,2012,9,-0.9743181818181816
ID,2012,10,0.4184090909090909
ID,2012,11,0.1306818181818182
ID,2012,12,0.7263636363636364
ID,2013,1,-0.6450000000000001
ID,2013,2,-0.9784090909090907
ID,2013,3,-0.7586363636363637
ID,2013,4,-0.22704545454545458
ID,2013,5,-0.42977272727272725
ID,2013,6,-0.4524999999999999
ID,2013,7,-0.2586363636363637
ID,2013,8,-0.04590909090909093
ID,2013,9,1.4631818181818184
ID,2013,10,-0.5954545454545453
ID,2013,11,-0.6879545454545454
ID,2013,12,-0.9913636363636364
ID,2014,1,-0.6134090909090907
ID,2014,2,0.8886363636363636
ID,2014,3,1.090227272727273
ID,2014,4,0.35681818181818187
ID,2014,5,-0.7445454545454546
ID,2014,6,-0.290909090909091
ID,2014,7,-0.45386363636363636
ID,2014,8,1.6602272727272729
ID,2014,9,0.7429545454545454
ID,2014,10,-0.6465909090909091
ID,2014,11,0.4415909090909091
ID,2014,12,0.5536363636363636
ID,2015,1,-0.5209090909090908
ID,2015,2,-0.3854545454545455
ID,2015,3,-1.0752272727272727
ID,2015,4,-0.7850000000000001
ID,2015,5,0.9052272727272727
ID,2015,6,-0.9145454545454544
ID,2015,7,1.0209090909090912
ID,2015,8,0.17113636363636361
ID,2015,9,0.31795454545454543
ID,2015,10,0.1456818181818182
ID,2015,11,0.2240909090909091
ID,2015,12,0.9688636363636366
ID,2016,1,0.14295454545454545
ID,2016,2,-0.7959090909090908
ID,2016,3,1.0827272727272725
ID,2016,4,-0.13659090909090907
ID,2016,5,0.3552272727272727
ID,2016,6,-1.0413636363636365
ID,2016,7,-0.14204545454545459
ID,2016,8,-1.209772727272727
ID,2016,9,0.8779545454545455
ID,2016,10,1.9843181818181819
ID,2016,11,-0.8425
ID,2016,12,0.9006818181818183
IL,1994,1,0.026372549019607838
IL,1994,2,-0.02794117647058824
IL,1994,3,-1.18607843137255
IL,1994,4,0.9960784313725491
IL,1994,5,-1.0375490196078432
IL,1994,6,0.1230392156862745
IL,1994,7,-0.4690196078431372
IL,1994,8,0.16313725490196077
IL,1994,9,-0.40019607843137256
IL,1994,10,-0.2958823529411765
IL,1994,11,1.501078431372549
IL,1994,12,-0.17745098039215684
IL,1995,1,0.8494117647058821
IL,1995,2,-0.8939215686274509
IL,1995,3,-0.30068627450980406
IL,1995,4,0.5041176470588233
IL,1995,5,1.7771568627450973
IL,1995,6,-0.14352941176470593
IL,1995,7,-0.25088235294117645
IL,1995,8,0.45529411764705874
IL,1995,9,-1.1991176470588238
IL,1995,10,0.21245098039215676
IL,1995,11,-0.04872549019607842
IL,1995,12,-0.8609803921568623
IL,1996,1,0.3356862745098038
IL,1996,2,-1.1024509803921565
IL,1996,3,-0.5540196078431372
IL,1996,4,0.5917647058823527
IL,1996,5,1.4834313725490196
IL,1996,6,0.2033333333333334
IL,1996,7,0.3202941176470589
IL,1996,8,-0.9624509803921567
IL,1996,9,-0.007941176470588233
IL,1996,10,-0.044117647058823484
IL,1996,11,0.3122549019607842
IL,1996,12,-0.42058823529411754
IL,1997,1,0.43960784313725493
IL,1997,2,1.5711764705882352
IL,1997,3,0.041078431372549025
IL,1997,4,-0.7529411764705881
IL,1997,5,0.10088235294117648
IL,1997,6,-0.038235294117647076
IL,1997,7,-0.7622549019607843
IL,1997,8,0.6750980392156866
IL,1997,9,-0.40843137254901973
IL,1997,10,-0.35392156862745083
IL,1997,11,-0.07039215686274508
IL,1997,12,-0.16882352941176473
IL,1998,1,0.6408823529411767
IL,1998,2,0.7000000000000001
IL,1998,3,0.888235294117647
IL,1998,4,0.7682352941176472
IL,1998,5,0.3528431372549019
IL,1998,6,1.4666666666666657
IL,1998,7,0.01774509803921567
IL,1998,8,-0.0028431372549019515
IL,1998,9,-0.5732352941176472
IL,1998,10,0.835098039215686
IL,1998,11,-0.07676470588235292
IL,1998,12,-0.5350980392156859
IL,1999,1,1.2631372549019608
IL,1999,2,0.4611764705882353
IL,1999,3,-0.8285294117647058
IL,1999,4,1.0308823529411768
IL,1999,5,-0.12294117647058822
IL,1999,6,0.6328431372549019
IL,1999,7,-0.3223529411764706
IL,1999,8,-0.3899019607843135
IL,1999,9,-0.7131372549019609
IL,1999,10,-0.5488235294117648
IL,1999,11,-1.8429411764705879
IL,1999,12,0.4467647058823529
IL,2000,1,-0.23823529411764713
IL,2000,2,0.6630392156862746
IL,2000,3,-0.5611764705882353
IL,2000,4,-0.3354901960784315
IL,2000,5,0.23931372549019622
IL,2000,6,1.3826470588235293
IL,2000,7,0.44460784313725527
IL,2000,8,0.17941176470588233
IL,2000,9,0.3261764705882354
IL,2000,10,-0.3497058823529412
IL,2000,11,0.3606862745098038
IL,2000,12,-0.14215686274509806
IL,2001,1,-0.19862745098039214
IL,2001,2,1.1800000000000002
IL,2001,3,-1.332941176470588
IL,2001,4,-0.4498039215686274
IL,2001,5,0.17225490196078427
IL,2001,6,-0.06029411764705881
IL,2001,7,0.17872549019607847
IL,2001,8,0.41941176470588243
IL,2001,9,0.06911764705882353
IL,2001,10,1.5462745098039221
IL,2001,11,0.061960784313725474
IL,2001,12,0.24470588235294125
IL,2002,1,0.24676470588235297
IL,2002,2,0.037941176470588235
IL,2002,3,0.18666666666666662
IL,2002,4,0.8456862745098039
IL,2002,5,1.2882352941176465
IL,2002,6,-0.015980392156862748
IL,2002,7,-0.692843137254902
IL,2002,8,0.25088235294117656
IL,2002,9,-0.6514705882352941
IL,2002,10,0.3403921568627452
IL,2002,11,-1.2533333333333334
IL,2002,12,-0.03490196078431371
IL,2003,1,-1.5669607843137254
IL,2003,2,-0.08637254901960784
IL,2003,3,-0.5900980392156862
IL,2003,4,-0.15705882352941175
IL,2003,5,0.7524509803921572
IL,2003,6,-0.059999999999999956
IL,2003,7,0.5016666666666668
IL,2003,8,-0.4449019607843135
IL,2003,9,0.4966666666666667
IL,2003,10,-0.3299019607843138
IL,2003,11,1.0406862745098042
IL,2003,12,0.2652941176470587
IL,2004,1,-0.07745098039215687
IL,2004,2,-1.173137254901961
IL,2004,3,0.7217647058823525
IL,2004,4,-1.150294117647059
IL,2004,5,1.201372549019608
IL,2004,6,-0.4210784313725492
IL,2004,7,0.3395098039215686
IL,2004,8,0.804901960784314
IL,2004,9,-1.967450980392157
IL,2004,10,1.1008823529411762
IL,2004,11,1.1618627450980394
IL,2004,12,-0.29647058823529415
IL,2005,1,1.6543137254901972
IL,2005,2,0.15686274509803916
IL,2005,3,-0.9545098039215684
IL,2005,4,-0.554901960784314
IL,2005,5,-1.252254901960785
IL,2005,6,-1.1829411764705877
IL,2005,7,-0.17431372549019605
IL,2005,8,0.2926470588235295
IL,2005,9,0.23774509803921567
IL,2005,10,-1.028529411764706
IL,2005,11,0.5445098039215686
IL,2005,12,-0.9520588235294116
IL,2006,1,0.6610784313725495
IL,2006,2,-1.0785294117647062
IL,2006,3,0.9094117647058826
IL,2006,4,0.08676470588235294
IL,2006,5,-0.17852941176470588
IL,2006,6,-0.45725490196078444
IL,2006,7,0.2815686274509804
IL,2006,8,0.401470588235294
IL,2006,9,0.18960784313725493
IL,2006,10,0.6690196078431371
IL,2006,11,0.4811764705882351
IL,2006,12,0.7843137254901964
IL,2007,1,0.6143137254901961
IL,2007,2,0.523529411764706
IL,2007,3,0.13999999999999999
IL,2007,4,0.012843137254901962
IL,2007,5,-0.945980392156863
IL,2007,6,0.13754901960784316
IL,2007,7,-0.2224509803921569
IL,2007,8,-0.02892156862745095
IL,2007,9,-0.9851960784313724
IL,2007,10,0.5527450980392158
IL,2007,11,-0.6783333333333333
IL,2007,12,1.105686274509804
IL,2008,1,0.3634313725490195
IL,2008,2,1.8964705882352941
IL,2008,3,0.6042156862745099
IL,2008,4,0.4791176470588236
IL,2008,5,0.5901960784313723
IL,2008,6,0.606764705882353
IL,2008,7,1.0602941176470588
IL,2008,8,-0.8924509803921572
IL,2008,9,1.2517647058823531
IL,2008,10,-0.06970588235294117
IL,2008,11,-0.7825490196078434
IL,2008,12,1.2393137254901958
IL,2009,1,-0.8915686274509808
IL,2009,2,0.601470588235294
IL,2009,3,0.6228431372549021
IL,2009,4,1.2501960784313724
IL,2009,5,0.757843137254902
IL,2009,6,0.5446078431372549
IL,2009,7,0.5492156862745097
IL,2009,8,0.6197058823529412
IL,2009,9,-0.4165686274509802
IL,2009,10,2.2689215686274515
IL,2009,11,-0.16147058823529414
IL,2009,12,1.1330392156862747
IL,2010,1,-0.26147058823529407
IL,2010,2,-0.23696078431372555
IL,2010,3,-0.07460784313725491
IL,2010,4,-0.04362745098039215
IL,2010,5,0.6498039215686274
IL,2010,6,1.3306862745098036
IL,2010,7,0.7080392156862745
IL,2010,8,-0.09627450980392152
IL,2010,9,0.1670588235294118
IL,2010,10,-0.9607843137254904
IL,2010,11,0.2854901960784314
IL,2010,12,-0.3550000000000001
IL,2011,1,-0.5480392156862746
IL,2011,2,1.1981372549019609
IL,2011,3,-0.085
IL,2011,4,1.6776470588235295
IL,2011,5,0.6373529411764705
IL,2011,6,1.1216666666666661
IL,2011,7,0.04058823529411765
IL,2011,8,-1.0820588235294117
IL,2011,9,0.28813725490196074
IL,2011,10,-0.5083333333333335
IL,2011,11,1.3699999999999999
IL,2011,12,0.8241176470588237
IL,2012,1,-0.05862745098039215
IL,2012,2,-0.25392156862745097
IL,2012,3,-0.5170588235294119
IL,2012,4,-0.3971568627450981
IL,2012,5,-0.9127450980392162
IL,2012,6,-1.4443137254901957
IL,2012,7,-1.444705882352942
IL,2012,8,0.07686274509803924
IL,2012,9,0.8278431372549023
IL,2012,10,0.6974509803921569
IL,2012,11,-1.040294117647059
IL,2012,12,0.10392156862745094
IL,2013,1,1.1503921568627453
IL,2013,2,0.8049019607843139
IL,2013,3,-0.15823529411764703
IL,2013,4,1.526078431372549
IL,2013,5,0.9730392156862743
IL,2013,6,0.6901960784313722
IL,2013,7,-0.14921568627450987
IL,2013,8,-1.3903921568627444
IL,2013,9,-0.845392156862745
IL,2013,10,0.45441176470588235
IL,2013,11,-0.02264705882352941
IL,2013,12,0.15892156862745097
IL,2014,1,-0.05078431372549022
IL,2014,2,0.3757843137254901
IL,2014,3,-1.0473529411764708
IL,2014,4,0.7743137254901963
IL,2014,5,-0.3274509803921569
IL,2014,6,1.119117647058823
IL,2014,7,-0.18362745098039215
IL,2014,8,0.9068627450980393
IL,2014,9,0.3592156862745098
IL,2014,10,0.869705882352941
IL,2014,11,-0.473921568627451
IL,2014,12,-0.30745098039215685
IL,2015,1,-0.2395098039215686
IL,2015,2,-0.30058823529411766
IL,2015,3,-0.48843137254901975
IL,2015,4,-0.036274509803921565
IL,2015,5,0.6303921568627452
IL,2015,6,1.935980392156862
IL,2015,7,0.7400980392156866
IL,2015,8,-0.13617647058823526
IL,2015,9,0.06450980392156866
IL,2015,10,-0.7656862745098039
IL,2015,11,1.5007843137254901
IL,2015,12,2.2067647058823536
IL,2016,1,-0.9534313725490199
IL,2016,2,-0.5182352941176473
IL,2016,3,0.35049019607843124
IL,2016,4,-0.11607843137254902
IL,2016,5,0.24421568627450987
IL,2016,6,-0.5781372549019609
IL,2016,7,1.445098039215687
IL,2016,8,1.5028431372549023
IL,2016,9,0.14235294117647057
IL,2016,10,-0.17323529411764707
IL,2016,11,-0.007450980392156855
IL,2016,12,-0.6270588235294119
IN,1994,1,0.23152173913043478
IN,1994,2,-0.6472826086956522
IN,1994,3,-1.4619565217391304
IN,1994,4,1.0418478260869564
IN,1994,5,-0.7836956521739128
IN,1994,6,0.044673913043478265
IN,1994,7,-0.19880434782608694
IN,1994,8,0.12391304347826083
IN,1994,9,-0.4271739130434781
IN,1994,10,-0.9065217391304345
IN,1994,11,0.9025000000000003
IN,1994,12,-0.20586956521739128
IN,1995,1,0.3526086956521739
IN,1995,2,-0.96304347826087
IN,1995,3,-0.4028260869565218
IN,1995,4,0.4902173913043476
IN,1995,5,1.3327173913043482
IN,1995,6,0.003586956521739117
IN,1995,7,-0.48510869565217396
IN,1995,8,0.5344565217391304
IN,1995,9,-1.3247826086956522
IN,1995,10,0.2332608695652174
IN,1995,11,-0.12836956521739132
IN,1995,12,-0.6102173913043478
IN,1996,1,0.3852173913043479
IN,1996,2,-0.8225
IN,1996,3,-0.49184782608695643
IN,1996,4,1.362608695652174
IN,1996,5,1.6069565217391304
IN,1996,6,0.5585869565217392
IN,1996,7,0.6306521739130436
IN,1996,8,-1.4464130434782612
IN,1996,9,0.9002173913043477
IN,1996,10,-0.2716304347826086
IN,1996,11,0.7307608695652175
IN,1996,12,0.49858695652173934
IN,1997,1,0.3893478260869566
IN,1997,2,0.8415217391304348
IN,1997,3,0.6921739130434778
IN,1997,4,-1.1132608695652173
IN,1997,5,0.8365217391304354
IN,1997,6,0.7976086956521742
IN,1997,7,-0.6016304347826084
IN,1997,8,0.3903260869565217
IN,1997,9,-0.4895652173913046
IN,1997,10,-0.718695652173913
IN,1997,11,-0.1956521739130435
IN,1997,12,-0.5410869565217392
IN,1998,1,0.4553260869565215
IN,1998,2,-0.19423913043478258
IN,1998,3,0.6196739130434783
IN,1998,4,1.1785869565217393
IN,1998,5,0.22032608695652173
IN,1998,6,1.5939130434782607
IN,1998,7,0.6444565217391305
IN,1998,8,0.13000000000000006
IN,1998,9,-1.3381521739130433
IN,1998,10,0.5081521739130435
IN,1998,11,-0.5085869565217395
IN,1998,12,-0.5407608695652173
IN,1999,1,1.1748913043478262
IN,1999,2,0.9258695652173918
IN,1999,3,-0.8967391304347833
IN,1999,4,0.6629347826086955
IN,1999,5,-0.5182608695652176
IN,1999,6,0.08619565217391302
IN,1999,7,-0.6281521739130437
IN,1999,8,-0.7990217391304348
IN,1999,9,-1.0966304347826088
IN,1999,10,-0.40597826086956507
IN,1999,11,-1.5177173913043478
IN,1999,12,0.30380434782608695
IN,2000,1,0.03217391304347827
IN,2000,2,0.8365217391304346
IN,2000,3,-0.6711956521739131
IN,2000,4,-0.24076086956521744
IN,2000,5,0.31999999999999995
IN,2000,6,1.0302173913043478
IN,2000,7,0.09978260869565213
IN,2000,8,0.5331521739130433
IN,2000,9,0.7870652173913044
IN,2000,10,-0.285
IN,2000,11,0.03728260869565217
IN,2000,12,0.2017391304347826
IN,2001,1,-1.2838043478260872
IN,2001,2,0.5573913043478259
IN,2001,3,-1.955217391304348
IN,2001,4,-0.5571739130434784
IN,2001,5,0.21326086956521748
IN,2001,6,0.08326086956521739
IN,2001,7,0.8775000000000002
IN,2001,8,0.4431521739130435
IN,2001,9,0.41282608695652184
IN,2001,10,2.172282608695652
IN,2001,11,0.20576086956521739
IN,2001,12,0.5213043478260869
IN,2002,1,-0.025000000000000012
IN,2002,2,0.2278260869565218
IN,2002,3,0.542391304347826
IN,2002,4,1.0041304347826085
IN,2002,5,1.2907608695652169
IN,2002,6,-0.39728260869565224
IN,2002,7,-0.7183695652173911
IN,2002,8,-0.3872826086956523
IN,2002,9,0.3556521739130435
IN,2002,10,0.0891304347826087
IN,2002,11,-0.3719565217391304
IN,2002,12,0.07456521739130441
IN,2003,1,-0.7223913043478262
IN,2003,2,0.36760869565217386
IN,2003,3,-0.7057608695652177
IN,2003,4,-0.41902173913043467
IN,2003,5,1.2381521739130439
IN,2003,6,-0.38130434782608685
IN,2003,7,1.768152173913044
IN,2003,8,0.16065217391304343
IN,2003,9,1.4017391304347822
IN,2003,10,-0.1494565217391304
IN,2003,11,0.776847826086956
IN,2003,12,-0.041739130434782605
IN,2004,1,0.4813043478260869
IN,2004,2,-1.3452173913043475
IN,2004,3,0.15347826086956523
IN,2004,4,-1.3431521739130436
IN,2004,5,1.395108695652174
IN,2004,6,0.1465217391304348
IN,2004,7,0.7505434782608695
IN,2004,8,0.757173913043478
IN,2004,9,-1.6811956521739126
IN,2004,10,0.698369565217391
IN,2004,11,1.0429347826086952
IN,2004,12,-0.09478260869565217
IN,2005,1,1.8426086956521737
IN,2005,2,0.1659782608695653
IN,2005,3,-0.7509782608695652
IN,2005,4,-0.363913043478261
IN,2005,5,-0.8820652173913044
IN,2005,6,-0.435108695652174
IN,2005,7,0.3668478260869564
IN,2005,8,0.7602173913043475
IN,2005,9,0.5156521739130433
IN,2005,10,-1.0580434782608696
IN,2005,11,0.578586956521739
IN,2005,12,-0.40815217391304315
IN,2006,1,0.5520652173913044
IN,2006,2,-0.35934782608695665
IN,2006,3,0.7595652173913044
IN,2006,4,0.3605434782608697
IN,2006,5,0.6503260869565216
IN,2006,6,0.13086956521739124
IN,2006,7,0.5919565217391307
IN,2006,8,0.8055434782608696
IN,2006,9,0.6936956521739127
IN,2006,10,1.2042391304347824
IN,2006,11,0.18532608695652175
IN,2006,12,1.1830434782608692
IN,2007,1,1.1444565217391305
IN,2007,2,0.29304347826086957
IN,2007,3,0.17586956521739133
IN,2007,4,0.33728260869565213
